problem,answer,problem_image_1,problem_image_2,answer_image_1,answer_image_2
"Bíonn baint ag roinnt imoibrithe difriúla a tharlaíonn i láthair aeir thais le meirg a chur ar
iarann. Tagann méadú ar mhais earra iarainn agus ar a thoirt fhoriomlán mar thoradh ar na
himoibrithe meirgithe seo a bheith ag tarlú ar dhromchla an earra. Déantar cur síos ar
cheann de na himoibrithe sa chothromóid chothromaithe cheimiceach a leanas:
4Fe + 3O$_2$ → 2Fe$_2$O$_3$
Tháinig méadú de 1.92 g ar mhais earra iarainn mar thoradh ar an imoibriú seo.
Ríomh an mhais de Fe$_2$O$_3$ a táirgeadh.","$M_r = 160$                                    // $\frac{0.06}{3} × 4 = 0.08$ (mól de Fe)
$\frac{0.06}{3} × 2 = 0.04$ (mól de Fe$_2$O$_3$)     // $0.08 × 56 = 4.48$ (g de Fe)
$0.04 × 160 = 6.4$ (g)                      // $4.48 + 1.92 = 6.4$ (g)",,,,
"Bíonn baint ag roinnt imoibrithe difriúla a tharlaíonn i láthair aeir thais le meirg a chur ar
iarann. Tagann méadú ar mhais earra iarainn agus ar a thoirt fhoriomlán mar thoradh ar na
himoibrithe meirgithe seo a bheith ag tarlú ar dhromchla an earra. Déantar cur síos ar
cheann de na himoibrithe sa chothromóid chothromaithe cheimiceach a leanas:
4Fe + 3O$_2$ → 2Fe$_2$O$_3$
Tháinig méadú de 1.92 g ar mhais earra iarainn mar thoradh ar an imoibriú seo.
Ríomh líon na n-adamh d'iarann a d'imoibrigh.","0.08 (mól de Fe)
$0.08 × 6.0 × 10^{23} = 4.8 × 10^{22}$ (adamh)",,,,
"Bíonn baint ag roinnt imoibrithe difriúla a tharlaíonn i láthair aeir thais le meirg a chur ar
iarann. Tagann méadú ar mhais earra iarainn agus ar a thoirt fhoriomlán mar thoradh ar na
himoibrithe meirgithe seo a bheith ag tarlú ar dhromchla an earra. Déantar cur síos ar
cheann de na himoibrithe sa chothromóid chothromaithe cheimiceach a leanas:
4Fe + 3O$_2$ → 2Fe$_2$O$_3$
Tháinig méadú de 1.92 g ar mhais earra iarainn mar thoradh ar an imoibriú seo.
Ríomh an méadú ar thoirt an earra iarainn, ag glacadh leis gurb é 7.86 g cm$^{-3}$ dlús Fe
agus gurb é 5.25 g cm$^{-3}$ dlús Fe$_2$O$_3$.","Fe:         $0.08 × 56 = 4.48$ (g)
              $4.48 ÷ 7.86 = 0.57$ (cm$^3$)
Fe$_2$O$_3$:    $6.4 ÷ 5.25 = 1.22$ (cm$^3$)
Δ = $1.22 − 0.57 = 0.65$ (cm$^3$)",,,,
"Is gás gan dath é trífhluairíd bhóróin (BF$_3$) a bhfuil boladh gránna uaidh.
An mbeifaá ag súil go mbeadh nasc B–F polach nó neamhpholach? Cosain do fhreagra.","polach
difríocht leictridiúltachta (mhór)",,,,
"Is gás gan dath é trífhluairíd bhóróin (BF$_3$) a bhfuil boladh gránna uaidh.
An mbeifaá ag súil go mbeadh móilín BF$_3$ polach nó neamhpholach? Cosain do fhreagra.","neamhpholach
siméadracht / níl déphol glan ann / forluíonn láir +ve agus –ve / níl dís aonair ag B",,,,
"Is gás gan dath é trífhluairíd bhóróin (BF$_3$) a bhfuil boladh gránna uaidh.
Is gás gan dath, inlasta agus thar a bheith tocsaineach é fosfán (PH$_3$) a úsáidtear i 
dtionscal na leathsheoltóirí. Déan an cruth ar mhóilín PH$_3$ a thuar. Mínigh an tuar.","pirimidiúil / teitriheadrán dichumtha / léaráid cheart tarraingthe
trí dhís nascacha agus dís aonair amháin (ar P)",,,,
"Is gás gan dath é trífhluairíd bhóróin (BF$_3$) a bhfuil boladh gránna uaidh.
Ní bhíonn ceachtar ceann de BF$_3$ ná PH$_3$ an-intuaslagtha in uisce. Mínigh an fáth.","neamhpholach / níl mórán nascadh hidrigine ann / 
níl mórán fórsaí idirmhóilleacha ann",,,,
"Taispeántar sa tábla thíos na comhdhúile A go E, áit a léirítear an grúpa CH$_3$ le R agus an grúpa
C$_2$H$_5$ le R'.
Luaigh na hainmneacha córasacha IUPAC ar na comhdhúile A, B, C, D agus E.","A:    2,2-déchlóirbútán
B:    própán-2-ól
C:    bútán-2-ól
D:    aigéad própánóch
E:    eatánóáit mheitile",11b.png,,,
"Taispeántar sa tábla thíos na comhdhúile A go E, áit a léirítear an grúpa CH$_3$ le R agus an grúpa
C$_2$H$_5$ le R'.
 Rangaigh comhdhúil B mar alcól príomhúil nó mar alcól tánaisteach. Cosain do fhreagra.","tánaisteach
tá OH nasctha le carbón atá nasctha le dhá charbón eile",11b.png,,,
"Taispeántar sa tábla thíos na comhdhúile A go E, áit a léirítear an grúpa CH$_3$ le R agus an grúpa
C$_2$H$_5$ le R'.
An isiméirí struchtúracha iad comhdhúile D agus E? Cosain do fhreagra.","tá
an méid chéanna de gach cineál adhamh / an fhoirmle mhóilíneach chéanna acu",11b.png,,,
"Iain mhiotail thuaslagtha áirithe is cúis le cruas uisce.
Scríobh na foirmlí ceimiceacha don dá ian miotail is mó is cúis le cruas agus iad
tuaslagtha in uisce.","Ca$^{2+}$, Mg$^{2+}$                        [luachtanna de dhíth]",,,,
"Iain mhiotail thuaslagtha áirithe is cúis le cruas uisce.
Sainaithin ainian a bhíonn tuaslagtha go minic in uisce i dteannta na n-ian miotail seo
nuair is cruas neamhbhuan a bhíonn i gceist.",hidrigincharbónáit / décharbónáit,,,,
"Iain mhiotail thuaslagtha áirithe is cúis le cruas uisce.
Sainaithin ainian a bhíonn tuaslagtha go minic in uisce i dteannta na n-ian miotail seo
nuair is cruas buan a bhíonn i gceist.",sulfáit / clóirid,,,,
"Nuair a fhiuchtar uisce crua i gciteal, déantar screamh aoil a charnadh ar an eilimint téimh.
Scríobh cothromóid chothromaithe cheimiceach chun cur síos a dhéanamh ar fhoirmiú
screimhe aoil nuair a dhéantar uisce crua a fhiuchadh.",Ca(HCO$_3$)$_2$ → CaCO$_3$ + CO$_2$ + H$_2$O,,,,
"Is féidir uisce crua a bhogadh trí é a dhí-ianú.
Mínigh conas is féidir uisce a dhí-ianú agus úsáid á baint as roisíní ianmhalartaithe.",déantar malartú ar na hiain le haghaidh H$^+$agus OH$^-$,,,,
"Is féidir uisce crua a bhogadh trí é a dhí-ianú.
Mínigh cén fáth nach bhfuil uisce dí-ianaithe chomh hion le huisce driogtha.","d'fhéadfadh gáis thuaslagtha / d'fhéadfadh ábhar neamhianach a bheith ann / 
d'fhéadfadh comhdhúile orgánacha a bheith ann /
d'fhéadfadh ábhar ar fuaidreamh a bheith ann",,,,
"A Murab ionann is go leor fadhbanna comhshaoil eile, táthar tar éis an t-idiú ar an ózón
strataisfearach a réiteach den mhórchuid trí chomhaontú idirnáisiúnta ar úsáid CFCanna.
Bhí an ceimiceoir Meicsiceach Mario Molina tar éis an dochar a bhí á dhéanamh don chiseal
ózóin de bharr CFCanna a thuar sular tugadh faoi deara go raibh 'poll' sa chiseal ózóin.
Cad is ózón ann?",O$_3$,,,,
"A Murab ionann is go leor fadhbanna comhshaoil eile, táthar tar éis an t-idiú ar an ózón
strataisfearach a réiteach den mhórchuid trí chomhaontú idirnáisiúnta ar úsáid CFCanna.
Bhí an ceimiceoir Meicsiceach Mario Molina tar éis an dochar a bhí á dhéanamh don chiseal
ózóin de bharr CFCanna a thuar sular tugadh faoi deara go raibh 'poll' sa chiseal ózóin.
Mínigh conas a fhoirmítear ózón sa strataisfear.","O$_2$ → 2O$^•$
O$^•$ + O$_2$ → O$_3$
[Nóta: níl * ag teastáil ar O]",,,,
"A Murab ionann is go leor fadhbanna comhshaoil eile, táthar tar éis an t-idiú ar an ózón
strataisfearach a réiteach den mhórchuid trí chomhaontú idirnáisiúnta ar úsáid CFCanna.
Bhí an ceimiceoir Meicsiceach Mario Molina tar éis an dochar a bhí á dhéanamh don chiseal
ózóin de bharr CFCanna a thuar sular tugadh faoi deara go raibh 'poll' sa chiseal ózóin.
Cad iad CFCanna?",clórafluaracarbóin,,,,
"A Murab ionann is go leor fadhbanna comhshaoil eile, táthar tar éis an t-idiú ar an ózón
strataisfearach a réiteach den mhórchuid trí chomhaontú idirnáisiúnta ar úsáid CFCanna.
Bhí an ceimiceoir Meicsiceach Mario Molina tar éis an dochar a bhí á dhéanamh don chiseal
ózóin de bharr CFCanna a thuar sular tugadh faoi deara go raibh 'poll' sa chiseal ózóin.
Luaigh príomhúsáid amháin a bhaintí as CFCanna.","cuisneán, aerasól/tiomántán, sochtach tine, oibreán séidte, tuaslagóir,
réamhtheachtaí ceimiceach",,,,
"A Murab ionann is go leor fadhbanna comhshaoil eile, táthar tar éis an t-idiú ar an ózón
strataisfearach a réiteach den mhórchuid trí chomhaontú idirnáisiúnta ar úsáid CFCanna.
Bhí an ceimiceoir Meicsiceach Mario Molina tar éis an dochar a bhí á dhéanamh don chiseal
ózóin de bharr CFCanna a thuar sular tugadh faoi deara go raibh 'poll' sa chiseal ózóin.
Mínigh conas a dhéantar dochar don chiseal ózóin de bharr na CFCanna sa strataisfear.","foinse saorfhréamhacha / foinse (adaimh) Cl
is cúid le hózóna athrú go O$_2$",,,,
"A Murab ionann is go leor fadhbanna comhshaoil eile, táthar tar éis an t-idiú ar an ózón
strataisfearach a réiteach den mhórchuid trí chomhaontú idirnáisiúnta ar úsáid CFCanna.
Bhí an ceimiceoir Meicsiceach Mario Molina tar éis an dochar a bhí á dhéanamh don chiseal
ózóin de bharr CFCanna a thuar sular tugadh faoi deara go raibh 'poll' sa chiseal ózóin.
Sainaithin sampla amháin de shubstaint a úsáidtear in ionad CFCanna agus nach
ndéanann dochar don chiseal ózóin.",HCFCanna / HFCanna,,,,
"B Eastósctar miotal iarainn óna mhianta trí dhí-ocsaidiú
i bhfornéis soinneáin amhail an ceann a thaispeántar
sa léaráid ar dheis.
Sainaithin an dá ábhar sholadacha a chuirtear go
leanúnach leis an iarnmhian sa lucht ag barr na
foirnéise.","cóc / carbón
aolchloch / carbónáit chailciam",11d.png,,,
"B Eastósctar miotal iarainn óna mhianta trí dhí-ocsaidiú
i bhfornéis soinneáin amhail an ceann a thaispeántar
sa léaráid ar dheis.
Sainaithin an gás te a shéidtear isteach san
fhoirnéis os cionn an teallaigh le linn táirgthe.",aer / ocsaigin,11d.png,,,
"B Eastósctar miotal iarainn óna mhianta trí dhí-ocsaidiú
i bhfornéis soinneáin amhail an ceann a thaispeántar
sa léaráid ar dheis.
Sainaithin fotháirge B a bhaintear amach ag bun
na foirnéise.",slaig / CaSiO$_3$ / CaAl$_2$O$_4$,11d.png,,,
"B Feidhmíonn aonocsaíd charbóin mar dhí-ocsaideoir san fhoirnéis soinneáin.
Scríobh cothromóid chothromaithe cheimiceach don imoibriú idir aonocsaíd charbóin
agus ocsaíd iarainn(III).",Fe$_2$O$_3$ + 3CO → 2Fe + 3CO$_2$,,,,
"B Cóimhiotal d'iarann atá i gcruach.
Ainmnigh na príomhchéimeanna i monarú cruach agus úsáid á baint as próiseas an
stua leictrigh.","luchtú, leá, scagadh, tapáil, teilgean                [trí cinn ar bith]",,,,
